product_id,product_name,vendor,desc,usage,tags,price,image_url,detail_url,create_time,update_time,title,vendor_name,description,scene,_raw_keys
02024110714524619100000101319362,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025112513402820900000101001705,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02024061818573041000000101331136,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025022411291364400000101001914,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025022411453800200000101001679,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025042217231930100000101001357,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025052716004804800000101001394,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02024051717384398700000101523348,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02024090914570844700000101533866,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
02025112510462249600000101001300,,,,,,,,,,,,,,,"bjYhId,bjZtId,bjZtMc,cjsj,fbfQyMc,fbfZtId,fspId,hdlyb,hgBq,hgYs,id,jfxtId,jfxtMc,lbtDz,mfBz,mfbzList,rmpx,sfSsYp,sfjy,sfrm,sfyx,spMc,spSn,spms,spsjQd,spsjSj,spsjlxFlId,spsjlxFlMc,spsjlxId,spsjlxMc,spzt,ssWcSjDyc,xsgg,xsjg,yycjIds,yycjMcs,yylyIds,yylyMcs,zSpBz"
